,year,factor,x,mean,stderr,status
66,2000,Adult Mortality,231.26938775510206,65.35807481316729,0.6416078439501566,Developing
67,2000,Adult Mortality,245.26122448979595,63.978388743970115,0.6648388666868309,Developing
68,2000,Adult Mortality,259.2530612244898,62.65762523723672,0.7283138401110417,Developing
69,2000,Adult Mortality,273.2448979591837,61.43959238761808,0.7746109184867196,Developing
70,2000,Adult Mortality,287.23673469387757,60.31844606882397,0.7657128743508058,Developing
71,2000,Adult Mortality,301.2285714285714,59.29743208972542,0.741037493484882,Developing
72,2000,Adult Mortality,315.2204081632653,58.327703392479286,0.7499466708816923,Developing
73,2000,Adult Mortality,329.2122448979592,57.41514055696381,0.7660455477294726,Developing
74,2000,Adult Mortality,343.2040816326531,56.57428531488335,0.7900104815141962,Developing
75,2000,Adult Mortality,357.19591836734696,55.801035779774665,0.8230533861146982,Developing
